,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter,product_ID,product_type,product_name,size,colour,price,quantity_y,description
3628,3628,725,1234,112,1,112,674,55213,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,9,Sunday,3,1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
3629,3629,726,607,112,2,224,447,28356,2021-09-15,2021-10-05,Shena Solomonides,Bigender,68,82 O'hara LoopSuite 558,8664,Zacshire,New South Wales,Australia,9,Wednesday,3,607,Jacket,Cardigan,M,yellow,118,64,"A yellow coloured, M sized, Cardigan Jacket"
3630,3630,726,131,92,2,184,447,28356,2021-09-15,2021-10-05,Shena Solomonides,Bigender,68,82 O'hara LoopSuite 558,8664,Zacshire,New South Wales,Australia,9,Wednesday,3,131,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt"
3631,3631,727,165,91,2,182,852,56021,2021-05-01,2021-05-18,Lucas Cromly,Polygender,67,079 Chase MallApt. 902,8460,O'connertown,Tasmania,Australia,5,Saturday,2,165,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt"
3632,3632,727,796,91,1,91,852,56021,2021-05-01,2021-05-18,Lucas Cromly,Polygender,67,079 Chase MallApt. 902,8460,O'connertown,Tasmania,Australia,5,Saturday,2,796,Jacket,Pullover,S,indigo,114,44,"A indigo coloured, S sized, Pullover Jacket"
3633,3633,728,234,106,1,106,526,10662,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Sunday,3,234,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt"
3634,3634,728,9,96,3,288,526,10662,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Sunday,3,9,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt"
3635,3635,728,1109,115,1,115,526,10662,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Sunday,3,1109,Trousers,Cropped,XL,blue,99,51,"A blue coloured, XL sized, Cropped Trousers"
3636,3636,728,38,104,3,312,526,10662,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Sunday,3,38,Shirt,Dress,L,red,119,79,"A red coloured, L sized, Dress Shirt"
3637,3637,728,598,112,1,112,526,10662,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Sunday,3,598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket"
3638,3638,728,1150,102,1,102,526,10662,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Sunday,3,1150,Trousers,Cargo Pants,XS,violet,106,40,"A violet coloured, XS sized, Cargo Pants Trousers"
3639,3639,729,197,98,3,294,1,35593,2021-02-18,2021-03-01,Leanna Busson,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,2,Thursday,1,197,Shirt,Camp Collared,M,blue,112,65,"A blue coloured, M sized, Camp Collared Shirt"
3640,3640,729,558,98,1,98,1,35593,2021-02-18,2021-03-01,Leanna Busson,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,2,Thursday,1,558,Jacket,Leather,L,violet,113,78,"A violet coloured, L sized, Leather Jacket"
3641,3641,730,221,106,3,318,88,16533,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,6,Sunday,2,221,Shirt,Chambray,S,yellow,105,40,"A yellow coloured, S sized, Chambray Shirt"
3642,3642,730,226,106,1,106,88,16533,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,6,Sunday,2,226,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt"
3643,3643,730,1232,112,3,336,88,16533,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,6,Sunday,2,1232,Trousers,Tracksuit Bottoms,M,orange,91,47,"A orange coloured, M sized, Tracksuit Bottoms Trousers"
3644,3644,730,310,105,3,315,88,16533,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,6,Sunday,2,310,Shirt,Cuban Collar,XS,violet,93,49,"A violet coloured, XS sized, Cuban Collar Shirt"
3645,3645,730,1177,99,1,99,88,16533,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,6,Sunday,2,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers"
3646,3646,730,156,91,2,182,88,16533,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,6,Sunday,2,156,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt"
3647,3647,731,696,113,1,113,214,44433,2021-06-21,2021-07-02,Whitaker Pashen,Female,55,62 Mcdermott HillSuite 903,9750,Justinport,Queensland,Australia,6,Monday,2,696,Jacket,Parka,S,violet,119,67,"A violet coloured, S sized, Parka Jacket"
3648,3648,731,176,98,3,294,214,44433,2021-06-21,2021-07-02,Whitaker Pashen,Female,55,62 Mcdermott HillSuite 903,9750,Justinport,Queensland,Australia,6,Monday,2,176,Shirt,Camp Collared,S,red,112,67,"A red coloured, S sized, Camp Collared Shirt"
3649,3649,731,431,107,2,214,214,44433,2021-06-21,2021-07-02,Whitaker Pashen,Female,55,62 Mcdermott HillSuite 903,9750,Justinport,Queensland,Australia,6,Monday,2,431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket"
3650,3650,732,650,93,3,279,40,40317,2021-05-09,2021-05-29,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,5,Sunday,2,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
3651,3651,732,1142,102,1,102,40,40317,2021-05-09,2021-05-29,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,5,Sunday,2,1142,Trousers,Cargo Pants,M,blue,106,64,"A blue coloured, M sized, Cargo Pants Trousers"
3652,3652,732,278,95,2,190,40,40317,2021-05-09,2021-05-29,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,5,Sunday,2,278,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
3653,3653,733,394,119,1,119,387,42467,2021-05-26,2021-06-22,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,5,Wednesday,2,394,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
3654,3654,733,944,96,2,192,387,42467,2021-05-26,2021-06-22,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,5,Wednesday,2,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers"
3655,3655,733,691,113,1,113,387,42467,2021-05-26,2021-06-22,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,5,Wednesday,2,691,Jacket,Parka,S,indigo,119,53,"A indigo coloured, S sized, Parka Jacket"
3656,3656,733,314,105,3,315,387,42467,2021-05-26,2021-06-22,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,5,Wednesday,2,314,Shirt,Cuban Collar,XL,violet,93,44,"A violet coloured, XL sized, Cuban Collar Shirt"
3657,3657,733,33,96,1,96,387,42467,2021-05-26,2021-06-22,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,5,Wednesday,2,33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt"
3658,3658,733,971,97,1,97,387,42467,2021-05-26,2021-06-22,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,5,Wednesday,2,971,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers"
3659,3659,734,301,105,2,210,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,301,Shirt,Cuban Collar,S,blue,93,62,"A blue coloured, S sized, Cuban Collar Shirt"
3660,3660,734,956,97,2,194,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,956,Trousers,Slim-Fit,S,yellow,119,54,"A yellow coloured, S sized, Slim-Fit Trousers"
3661,3661,734,1051,93,2,186,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,1051,Trousers,Joggers,S,red,94,71,"A red coloured, S sized, Joggers Trousers"
3662,3662,734,808,117,3,351,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,808,Jacket,Shearling,L,red,95,40,"A red coloured, L sized, Shearling Jacket"
3663,3663,734,560,100,3,300,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,560,Jacket,Bomber,XS,red,90,76,"A red coloured, XS sized, Bomber Jacket"
3664,3664,734,439,107,3,321,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,439,Jacket,Denim,XL,green,92,59,"A green coloured, XL sized, Denim Jacket"
3665,3665,734,465,118,3,354,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,465,Jacket,Puffer,XS,yellow,110,55,"A yellow coloured, XS sized, Puffer Jacket"
3666,3666,734,702,119,3,357,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,702,Jacket,Trench Coat,M,red,112,57,"A red coloured, M sized, Trench Coat Jacket"
3667,3667,734,799,91,1,91,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,799,Jacket,Pullover,XL,indigo,114,43,"A indigo coloured, XL sized, Pullover Jacket"
3668,3668,734,168,91,1,91,623,30153,2021-01-25,2021-01-31,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,1,Monday,1,168,Shirt,Linen,L,indigo,116,75,"A indigo coloured, L sized, Linen Shirt"
3669,3669,735,481,118,3,354,754,39820,2021-10-03,2021-10-16,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,10,Sunday,4,481,Jacket,Puffer,S,indigo,110,62,"A indigo coloured, S sized, Puffer Jacket"
3670,3670,735,938,96,1,96,754,39820,2021-10-03,2021-10-16,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,10,Sunday,4,938,Trousers,Drawstring,L,indigo,104,77,"A indigo coloured, L sized, Drawstring Trousers"
3671,3671,735,443,107,3,321,754,39820,2021-10-03,2021-10-16,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,10,Sunday,4,443,Jacket,Denim,L,blue,92,42,"A blue coloured, L sized, Denim Jacket"
3672,3672,735,709,119,2,238,754,39820,2021-10-03,2021-10-16,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,10,Sunday,4,709,Jacket,Trench Coat,XL,orange,112,71,"A orange coloured, XL sized, Trench Coat Jacket"
3673,3673,735,184,98,3,294,754,39820,2021-10-03,2021-10-16,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,10,Sunday,4,184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt"
3674,3674,736,864,113,1,113,793,26942,2021-04-10,2021-05-03,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,4,Saturday,2,864,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers"
3675,3675,736,1245,112,1,112,793,26942,2021-04-10,2021-05-03,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,4,Saturday,2,1245,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
3676,3676,736,378,94,2,188,793,26942,2021-04-10,2021-05-03,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,4,Saturday,2,378,Shirt,Henley,L,indigo,92,44,"A indigo coloured, L sized, Henley Shirt"
3677,3677,736,1164,99,3,297,793,26942,2021-04-10,2021-05-03,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,4,Saturday,2,1164,Trousers,High-Waisted,XL,orange,98,47,"A orange coloured, XL sized, High-Waisted Trousers"
3678,3678,736,876,94,1,94,793,26942,2021-04-10,2021-05-03,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,4,Saturday,2,876,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers"
3679,3679,736,1184,99,3,297,793,26942,2021-04-10,2021-05-03,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,4,Saturday,2,1184,Trousers,High-Waisted,XL,indigo,98,57,"A indigo coloured, XL sized, High-Waisted Trousers"
3680,3680,736,110,92,2,184,793,26942,2021-04-10,2021-05-03,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,4,Saturday,2,110,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt"
3681,3681,737,814,117,3,351,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,814,Jacket,Shearling,XL,orange,95,60,"A orange coloured, XL sized, Shearling Jacket"
3682,3682,737,1066,93,3,279,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,1066,Trousers,Joggers,S,green,94,76,"A green coloured, S sized, Joggers Trousers"
3683,3683,737,552,98,1,98,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,552,Jacket,Leather,M,indigo,113,71,"A indigo coloured, M sized, Leather Jacket"
3684,3684,737,800,91,2,182,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,800,Jacket,Pullover,XS,violet,114,61,"A violet coloured, XS sized, Pullover Jacket"
3685,3685,737,1160,99,1,99,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,1160,Trousers,High-Waisted,XS,orange,98,55,"A orange coloured, XS sized, High-Waisted Trousers"
3686,3686,737,251,95,2,190,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,251,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt"
3687,3687,737,664,93,2,186,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,664,Jacket,Coach,XL,violet,115,60,"A violet coloured, XL sized, Coach Jacket"
3688,3688,737,1250,112,1,112,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers"
3689,3689,737,98,118,2,236,453,30264,2021-05-26,2021-05-30,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,5,Wednesday,2,98,Shirt,Flannel,L,indigo,96,62,"A indigo coloured, L sized, Flannel Shirt"
3690,3690,738,260,95,3,285,144,57487,2021-07-16,2021-08-09,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,5393,Richardshaven,South Australia,Australia,7,Friday,3,260,Shirt,Polo,XS,green,117,45,"A green coloured, XS sized, Polo Shirt"
3691,3691,738,1195,105,3,315,144,57487,2021-07-16,2021-08-09,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,5393,Richardshaven,South Australia,Australia,7,Friday,3,1195,Trousers,Pleated,XS,orange,90,74,"A orange coloured, XS sized, Pleated Trousers"
3692,3692,738,357,94,2,188,144,57487,2021-07-16,2021-08-09,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,5393,Richardshaven,South Australia,Australia,7,Friday,3,357,Shirt,Henley,M,orange,92,70,"A orange coloured, M sized, Henley Shirt"
3693,3693,738,1197,105,2,210,144,57487,2021-07-16,2021-08-09,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,5393,Richardshaven,South Australia,Australia,7,Friday,3,1197,Trousers,Pleated,M,orange,90,57,"A orange coloured, M sized, Pleated Trousers"
3694,3694,739,645,93,2,186,211,32122,2021-09-14,2021-09-23,Rowena Doe,Non-binary,52,9388 Bauch TrailSuite 439,4473,Codyfort,New South Wales,Australia,9,Tuesday,3,645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket"
3695,3695,739,47,104,2,208,211,32122,2021-09-14,2021-09-23,Rowena Doe,Non-binary,52,9388 Bauch TrailSuite 439,4473,Codyfort,New South Wales,Australia,9,Tuesday,3,47,Shirt,Dress,M,yellow,119,61,"A yellow coloured, M sized, Dress Shirt"
3696,3696,739,539,98,3,294,211,32122,2021-09-14,2021-09-23,Rowena Doe,Non-binary,52,9388 Bauch TrailSuite 439,4473,Codyfort,New South Wales,Australia,9,Tuesday,3,539,Jacket,Leather,XL,yellow,113,67,"A yellow coloured, XL sized, Leather Jacket"
3697,3697,740,396,119,3,357,178,58226,2021-02-05,2021-02-10,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,2,Friday,1,396,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt"
3698,3698,740,31,96,2,192,178,58226,2021-02-05,2021-02-10,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,2,Friday,1,31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt"
3699,3699,740,990,106,1,106,178,58226,2021-02-05,2021-02-10,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,2,Friday,1,990,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers"
3700,3700,740,1076,93,2,186,178,58226,2021-02-05,2021-02-10,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,2,Friday,1,1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers"
3701,3701,740,704,119,2,238,178,58226,2021-02-05,2021-02-10,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,2,Friday,1,704,Jacket,Trench Coat,XL,red,112,40,"A red coloured, XL sized, Trench Coat Jacket"
3702,3702,741,917,96,1,96,710,31913,2021-02-03,2021-02-17,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,2,Wednesday,1,917,Trousers,Drawstring,M,orange,104,76,"A orange coloured, M sized, Drawstring Trousers"
3703,3703,741,794,91,3,273,710,31913,2021-02-03,2021-02-17,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,2,Wednesday,1,794,Jacket,Pullover,XL,blue,114,74,"A blue coloured, XL sized, Pullover Jacket"
3704,3704,742,893,94,3,282,750,51184,2021-10-21,2021-11-01,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,10,Thursday,4,893,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers"
3705,3705,742,223,106,2,212,750,51184,2021-10-21,2021-11-01,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,10,Thursday,4,223,Shirt,Chambray,L,yellow,105,53,"A yellow coloured, L sized, Chambray Shirt"
3706,3706,742,620,112,2,224,750,51184,2021-10-21,2021-11-01,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,10,Thursday,4,620,Jacket,Cardigan,XS,indigo,118,70,"A indigo coloured, XS sized, Cardigan Jacket"
3707,3707,742,606,112,1,112,750,51184,2021-10-21,2021-11-01,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,10,Thursday,4,606,Jacket,Cardigan,S,yellow,118,79,"A yellow coloured, S sized, Cardigan Jacket"
3708,3708,742,133,92,1,92,750,51184,2021-10-21,2021-11-01,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,10,Thursday,4,133,Shirt,Denim,L,indigo,115,58,"A indigo coloured, L sized, Denim Shirt"
3709,3709,742,1100,115,2,230,750,51184,2021-10-21,2021-11-01,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,10,Thursday,4,1100,Trousers,Cropped,XS,green,99,48,"A green coloured, XS sized, Cropped Trousers"
3710,3710,743,142,91,3,273,909,25854,2021-03-25,2021-03-27,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,3,Thursday,1,142,Shirt,Linen,M,red,116,78,"A red coloured, M sized, Linen Shirt"
